keyword,search_volume,position,etv,cpc,competition,intent,url,serp_features
bure valley fc,70,6,4.61,,0,informational,https://www.juniorgrassrootshub.com/clubs/bure-valley-fc,knowledge_graph google_reviews organic related_searches images
cupar colts,70,4,4.61,,0,informational,https://www.juniorgrassrootshub.com/clubs/cupar-colts,organic related_searches images
peters village fc,70,4,4.61,,0,navigational,https://www.juniorgrassrootshub.com/clubs/peters-village-fc,organic related_searches images
proco football,70,4,4.61,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/tournaments/proco-summer-tournament-2026-2026-06-27,organic images people_also_ask related_searches knowledge_graph google_reviews third_party_reviews
proco football club,70,4,4.61,,0.009999999776482582,navigational,https://www.juniorgrassrootshub.com/tournaments/proco-summer-tournament-2026-2026-06-27,organic people_also_ask related_searches knowledge_graph google_reviews third_party_reviews images
romford colts,70,4,4.61,,0,informational,https://www.juniorgrassrootshub.com/clubs/romford-colts,organic people_also_ask related_searches knowledge_graph google_reviews images
thames valley development league,70,4,4.61,,0,informational,https://www.juniorgrassrootshub.com/leagues/thames-valley-football-development-league,organic related_searches
waltham wolves,70,4,4.61,,0,informational,https://www.juniorgrassrootshub.com/clubs/waltham-wolves-fc,organic related_searches knowledge_graph google_reviews images
ballymena youth academy,70,5,3.28,,0,navigational,https://www.juniorgrassrootshub.com/coaches/ballymena-united-youth-academy,organic related_searches knowledge_graph google_reviews third_party_reviews images
bangor young men,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/bangor-young-men,organic related_searches knowledge_graph google_reviews images
bleak hill rovers,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/bleak-hill-rovers,organic related_searches google_reviews knowledge_graph images
burley trojans fc,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/burley-trojans,organic video related_searches images
ccc football club,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/c-c-c,organic related_searches images
dungannon swifts academy,70,6,3.28,,0,navigational,https://www.juniorgrassrootshub.com/coaches/dungannon-swifts-fc-academy,organic video related_searches images
football clubs in north yorkshire,70,10,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/in/north-yorkshire,organic ai_overview find_results_on local_pack related_searches images
great barr harriers,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/great-barr-harriers,organic related_searches images
learn play achieve academy,70,7,3.28,,0.029999999329447746,navigational,https://www.juniorgrassrootshub.com/coaches/lpa-sussex-academy-learn-play-achieve,organic people_also_ask video related_searches knowledge_graph google_reviews images
leicestershire floodlit league,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/leicestershire-midweek-floodlit-youth-league,organic related_searches
middlefield wasps,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/middlefield-wasps-sc,organic related_searches images
north ayrshire youth football league,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/in/north-ayrshire,organic related_searches
orleton junior football club,70,6,3.28,,0,navigational,https://www.juniorgrassrootshub.com/clubs/orleton,ai_overview organic related_searches knowledge_graph google_reviews images
paisley and johnstone 2012,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/paisley-johnstone-and-district-youth-football-league,organic related_searches
paisley johnstone and district 2012,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/paisley-johnstone-and-district-youth-football-league,organic related_searches
paisley johnstone and district 2013,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/paisley-johnstone-and-district-youth-football-league,organic related_searches images
pine villa fc,70,5,3.28,,0,navigational,https://www.juniorgrassrootshub.com/tournaments/pine-villa-fc-summer-tournament-2026,organic perspectives related_searches knowledge_graph images
salford district football league,70,5,3.28,,0,informational,https://www.juniorgrassrootshub.com/leagues/salford-and-districts-football-league,organic related_searches google_reviews knowledge_graph
skegness imps,70,5,3.28,,0,navigational,https://www.juniorgrassrootshub.com/clubs/skegness-imps-football-club,organic related_searches knowledge_graph google_reviews images
westerton fc,70,5,3.28,,0,navigational,https://www.juniorgrassrootshub.com/clubs/westerton-united,organic video related_searches images
abbots youth fc,70,6,2.37,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/abbots-youth-fc,organic related_searches google_reviews knowledge_graph images
andover football training centre,70,6,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/andover-football-training-centre,organic video related_searches knowledge_graph google_reviews images
ase jnr tigers,70,7,2.37,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/ase-jnr-tigers,organic video related_searches knowledge_graph google_reviews third_party_reviews images
association of fife youth football clubs,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/fife-football,organic related_searches
bold miners fc,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/bold-miners-fc,organic related_searches knowledge_graph google_reviews images
bransty rangers football club,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/bransty-rangers,organic related_searches knowledge_graph google_reviews third_party_reviews images
cat 2 academies list,70,8,2.37,,0,informational,https://www.juniorgrassrootshub.com/academies/category-2,organic ai_overview images related_searches
cat 2 football academies,70,8,2.37,,0,informational,https://www.juniorgrassrootshub.com/academies/category-2,ai_overview organic images related_searches
chiltern church junior league,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/leagues/chiltern-church-junior-league,organic related_searches
coven united,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/coven-united,organic related_searches images
crosby stuart,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/crosby-stuart-crosby-stuart-u13jfc-cmc,organic images related_searches knowledge_graph google_reviews
darlington 21st allstars,70,6,2.37,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/clubs/darlington-21st-allstars,organic related_searches google_reviews knowledge_graph
fa mercian league,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/leagues/mercian-fortis-junior-league,organic related_searches
gold and gray soccer academy,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/coaches/gold-and-gray-soccer-academy,organic related_searches google_reviews knowledge_graph third_party_reviews images
grendon rangers,70,7,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/grendon-rangers,organic ai_overview related_searches images
grove challengers,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/grove-challengers/claim,organic related_searches knowledge_graph google_reviews images
halewood jfl,70,6,2.37,,0,navigational,https://www.juniorgrassrootshub.com/leagues/merseyside-and-halewood-jfl,organic related_searches
haverhill to norwich,70,7,2.37,0.7799999713897705,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/tournaments/norwich-city-summer-series-haverhill-suffolk-26-2026-06-27,people_also_ask organic
heathwaite fc,70,7,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/heathwaite,organic ai_overview related_searches images
holmes chapel hurricanes,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/holmes-chapel-hurricanes,organic related_searches images
mayow park rangers,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/clubs/mayow-park-rangers-fc,organic people_also_ask related_searches google_reviews knowledge_graph third_party_reviews images
merseyside halewood jfl,70,6,2.37,,0,navigational,https://www.juniorgrassrootshub.com/leagues/merseyside-and-halewood-jfl,organic related_searches
party time grimsby,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/supporters/party-time-grimsby,organic people_also_ask related_searches knowledge_graph google_reviews third_party_reviews
penrith and district junior football league,70,6,2.37,,0,informational,https://www.juniorgrassrootshub.com/leagues/penrith-and-district-junior-football-league,organic people_also_ask related_searches
smarden football club,70,6,2.37,,0.029999999329447746,navigational,https://www.juniorgrassrootshub.com/clubs/smarden-first,organic related_searches google_reviews knowledge_graph images
southbrook yfc,70,6,2.37,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/tournaments/southbrook-y-f-c-tournament-june-7-2026,organic related_searches google_reviews knowledge_graph third_party_reviews images
syl football club,70,8,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/syl,organic ai_overview people_also_ask video related_searches images
tamworth junior football league 25 26,70,7,2.37,,0,informational,https://www.juniorgrassrootshub.com/leagues/tamworth-junior-football-league,organic ai_overview related_searches
tamworth junior football league 25/26,70,7,2.37,,0,informational,https://www.juniorgrassrootshub.com/leagues/tamworth-junior-football-league,organic ai_overview related_searches
timperley villa,70,6,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/timperley-villa,organic people_also_ask related_searches images
westerton football club,70,7,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/westerton-united,organic video related_searches images
wickham market youth football club,70,6,2.37,,0,navigational,https://www.juniorgrassrootshub.com/clubs/wickham-market-youth-f-c,organic related_searches knowledge_graph google_reviews
6occer,70,9,1.79,,0,informational,https://www.juniorgrassrootshub.com/coaches/6occer-academy,knowledge_graph google_reviews organic related_searches third_party_reviews images
aston park rangers,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/aston-park-rangers,organic twitter related_searches images
britwell fc,70,7,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/britwell-men,organic related_searches images
ccc fc,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/tournaments/ccc-fc-festival-of-football-may-9-2026,organic related_searches images
cliffe woods colts,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/cliffe-woods-colts,organic knowledge_graph google_reviews images
darlington young bulls,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/darlington-young-bulls-2,organic related_searches images
dunfermline youth academy,70,7,1.79,,0,navigational,https://www.juniorgrassrootshub.com/academies/dunfermline-athletic-youth-academy,organic related_searches images
east cornwall youth league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/east-cornwall-youth-league,organic related_searches
evesham football league,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/ambassador-evesham-football-league,carousel organic related_searches knowledge_graph
fb football club,70,8,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/fb-fc,ai_overview organic related_searches images
football teams in north yorkshire,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/guides/finding-a-football-club-in-north-yorkshire,featured_snippet organic related_searches
gatwick warriors fc,70,7,1.79,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/gatwick-warriors,organic related_searches knowledge_graph google_reviews third_party_reviews
harrow u14 league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/harrow-youth-football-league,organic related_searches
heathwaite football club,70,8,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/heathwaite,organic ai_overview related_searches images
hillfield football club,70,7,1.79,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/hillfield-a-f-c,organic related_searches knowledge_graph google_reviews third_party_reviews images
holmfirth town fc,70,7,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/holmfirth-town,organic related_searches images
lancing rangers,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/lancing-rangers,organic related_searches knowledge_graph google_reviews images
leicester junior league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leicestershire-football,organic related_searches
little thurrock dynamos,70,8,1.79,,0,transactional,https://www.juniorgrassrootshub.com/clubs/little-thurrock-dynamos,organic discussions_and_forums related_searches images
locks heath lions football club,70,7,1.79,,0.03999999910593033,navigational,https://www.juniorgrassrootshub.com/clubs/locks-heath-lions,organic related_searches knowledge_graph google_reviews images
london soccer stars,70,7,1.79,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/clubs/london-soccer-stars,organic related_searches knowledge_graph google_reviews images
magna 73 fc,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/magna-73-fc,organic related_searches images
marldon football club,70,7,1.79,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/clubs/marldon-youth,organic related_searches knowledge_graph google_reviews third_party_reviews images
merseyside and halewood jfl league,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/merseyside-and-halewood-jfl,organic ai_overview related_searches
ms lions,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/tournaments/ms-lions-summer-cup-may-31-2026,organic related_searches images
north manchester junior football league,70,7,1.79,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/leagues/north-manchester-girls-football-league,organic related_searches
ocean sports therapy,70,10,1.79,,0.05000000074505806,informational,https://www.juniorgrassrootshub.com/supporters/ocean-sports-therapy,organic local_pack people_also_ask related_searches
ocean sports therapy wokingham,70,7,1.79,,0.029999999329447746,navigational,https://www.juniorgrassrootshub.com/supporters/ocean-sports-therapy,organic related_searches knowledge_graph google_reviews
paisley and johnstone 2009,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/paisley-johnstone-and-district-youth-football-league,organic related_searches
paisley and johnstone 2010,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/paisley-johnstone-and-district-youth-football-league,organic related_searches
pro link football academy,70,8,1.79,,0.05999999865889549,navigational,https://www.juniorgrassrootshub.com/coaches/pro-link-football-academy,organic people_also_ask related_searches knowledge_graph google_reviews third_party_reviews
prolific fc,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/prolific-fc,organic ai_overview people_also_ask related_searches images
ribbleton fc,70,8,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/ribbleton,organic ai_overview people_also_ask related_searches images
romford colts fc,70,9,1.79,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/romford-colts,organic local_pack people_also_ask related_searches images
rye bay football club,70,9,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/rye-bay,organic ai_overview related_searches images
saywell football league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/tournaments/saywell-international-youth-football-tournament-may-17-2026,organic related_searches
south east essex primary mini soccer league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/south-east-essex-primary-mini-soccer-league,organic related_searches images
sparta fc telford,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/tournaments/sparta-fc-summer-tournament-2026-2026-07-04,organic related_searches google_reviews knowledge_graph images
stoke hill fc,70,8,1.79,,0,navigational,https://www.juniorgrassrootshub.com/clubs/stoke-hill,organic people_also_ask related_searches google_reviews knowledge_graph images
stone cross royals,70,8,1.79,,0,informational,https://www.juniorgrassrootshub.com/tournaments/stone-cross-royals-summer-football-tournament-2026-2026-07-04,organic people_also_ask related_searches images
teesside junior football league,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/leagues/teesside-junior-football-alliance-league,organic related_searches knowledge_graph google_reviews third_party_reviews
thurnby rangers,70,7,1.79,,0,informational,https://www.juniorgrassrootshub.com/clubs/thurnby-rangers-fc,organic people_also_ask related_searches knowledge_graph google_reviews images
what does jpl stand for in football,70,9,1.79,,0,informational,https://www.juniorgrassrootshub.com/news/what-is-the-junior-premier-league-jpl,ai_overview people_also_ask organic related_searches
wheldrake junior football club,70,7,1.79,,0.009999999776482582,navigational,https://www.juniorgrassrootshub.com/clubs/wheldrake-juniors,organic related_searches knowledge_graph google_reviews images
whittle hall junior football club,70,7,1.79,,0.029999999329447746,navigational,https://www.juniorgrassrootshub.com/clubs/whittle-hall,organic people_also_ask related_searches knowledge_graph google_reviews images
addiscombe all stars,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/clubs/addiscombe-all-stars,organic related_searches images
appleton football club,70,9,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/appleton-afc,organic related_searches
borehamwood 2000,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/clubs/borehamwood-2000,organic related_searches knowledge_graph google_reviews images
brislington juniors,70,10,1.38,,0,informational,https://www.juniorgrassrootshub.com/tournaments/brislington-juniors-summer-tournament-june-14-2026,organic people_also_ask related_searches knowledge_graph google_reviews images
bristol sunday youth league,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/bristol-football,organic related_searches
chase side youth fc,70,12,1.38,,0.03999999910593033,navigational,https://www.juniorgrassrootshub.com/clubs/chase-side-youth,organic local_pack related_searches images
city of southampton league,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/city-of-southampton-youth-football-league,organic ai_overview related_searches
club academy scotland league tables,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/academies/scottish-elite,organic ai_overview related_searches images
coppull united,70,9,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/coppull-united,organic related_searches knowledge_graph google_reviews images
craig's coaching,70,9,1.38,,0,navigational,https://www.juniorgrassrootshub.com/coaches/craig-s-coaching,organic related_searches google_reviews knowledge_graph images
craven league football juniors,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/craven-aire-and-wharfe-junior-league,organic related_searches
cregagh wanderers,70,8,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/cregagh-wanderers-fc,organic related_searches images
djr coaching,70,8,1.38,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/coaches/djr-coaching,organic short_videos related_searches google_reviews knowledge_graph images
doncaster and district junior sunday league fixtures,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/doncaster-and-district-youth-football-league,organic related_searches
dumbarton united,70,8,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/dumbarton-united,organic related_searches knowledge_graph google_reviews images
east manchester junior football league table,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/east-manchester-junior-football-league,organic ai_overview related_searches
evesham league,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/ambassador-evesham-football-league,organic people_also_ask related_searches
fife u16 league,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/fife-football-development-league,organic related_searches
fishersgate flyers,70,9,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/fishersgate-flyers-youth,organic related_searches images
gpr football,70,9,1.38,,0,informational,https://www.juniorgrassrootshub.com/tournaments/gpr-summer-tournament-2026-2026-06-13,ai_overview organic related_searches images
hastings athletic football club,70,8,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/hastings-athletic,organic related_searches google_reviews knowledge_graph images
highbury wolves,70,9,1.38,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/highbury-wolves,organic related_searches images
hockley heath fc,70,8,1.38,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/clubs/hockley-heath,organic related_searches knowledge_graph google_reviews images
jcr football coaching,70,11,1.38,,0,informational,https://www.juniorgrassrootshub.com/coaches/jcr-football-coaching,organic video people_also_ask related_searches knowledge_graph google_reviews images
kidderminster athletic,70,8,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/kidderminster-athletic,organic related_searches knowledge_graph google_reviews images
lavant fc,70,10,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/lavant,organic twitter related_searches images
lavant football club,70,10,1.38,,0,navigational,https://www.juniorgrassrootshub.com/clubs/lavant,organic twitter related_searches images
leicestershire womens league,70,8,1.38,,0,informational,https://www.juniorgrassrootshub.com/leagues/leicestershire-womens-and-girls-football-league,organic related_searches images
lichfield and district recreational league,70,8,1.38,,0,navigational,https://www.juniorgrassrootshub.com/leagues/lichfield-and-district-recreational-league,organic related_searches
junior grassroots football,50,3,8.10,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/,organic ai_overview related_searches
veo discount code,50,3,8.10,1.899999976158142,0.1599999964237213,commercial,https://www.juniorgrassrootshub.com/news/veo-cam-discount,ai_overview organic people_also_ask related_searches
woodspring football league,50,2,8.10,,0,informational,https://www.juniorgrassrootshub.com/leagues/woodspring-junior-league,organic related_searches
woodspring youth league,50,2,8.10,,0,informational,https://www.juniorgrassrootshub.com/leagues/woodspring-junior-league,organic related_searches
junior football tournaments near me,50,4,4.86,0.8600000143051147,0.07999999821186066,informational,https://www.juniorgrassrootshub.com/tournaments,ai_overview organic related_searches
kings heath concorde,50,3,4.86,,0,navigational,https://www.juniorgrassrootshub.com/clubs/kings-heath-concorde-juniors,organic related_searches images
wallasey sunday league junior,50,3,4.86,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/leagues/wallasey-junior-league,organic related_searches
carterton football tournament,50,4,3.30,,,informational,https://www.juniorgrassrootshub.com/tournaments/carterton-town-football-club-summer-tournament-2026-2026-06-13,organic related_searches
category 2 academies list,50,5,3.30,,0,navigational,https://www.juniorgrassrootshub.com/academies/category-2,organic ai_overview related_searches
category 2 academy list,50,5,3.30,,0,informational,https://www.juniorgrassrootshub.com/academies/category-2,ai_overview organic related_searches images
pinnstars fc,50,4,3.30,,0,informational,https://www.juniorgrassrootshub.com/clubs/pinnstars-fc,organic related_searches knowledge_graph google_reviews images
santos panthers northampton,50,6,3.30,,0,informational,https://www.juniorgrassrootshub.com/clubs/santos-panthers,ai_overview organic images related_searches
belfast swifts,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/belfast-swifts,organic video related_searches images
furzedown lions,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/furzedown-lions,organic related_searches images
kenilworth sporting juniors,50,5,2.35,,0.03999999910593033,navigational,https://www.juniorgrassrootshub.com/clubs/kenilworth-sporting-juniors,organic related_searches google_reviews knowledge_graph third_party_reviews
leighton corinthians,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/leighton-corinthians,organic related_searches knowledge_graph google_reviews third_party_reviews images
mid somerset rtc,50,6,2.35,,0,navigational,https://www.juniorgrassrootshub.com/clubs/mid-somerset-rtc,organic ai_overview video related_searches images
milton nomads,50,5,2.35,,0,navigational,https://www.juniorgrassrootshub.com/clubs/milton-nomads,organic related_searches knowledge_graph google_reviews images
outwoods football club,50,5,2.35,,0,navigational,https://www.juniorgrassrootshub.com/clubs/outwoods-fc,organic short_videos related_searches images
ryde saints f c isle of wight,50,6,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/ryde-saints,organic ai_overview related_searches
ryde saints fc isle of wight,50,6,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/ryde-saints,organic ai_overview related_searches images
sandall beat jfc,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/clubs/sandall-beat-jfc,organic related_searches images
saywell international youth football league,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/tournaments/saywell-international-youth-football-tournament-may-17-2026,organic related_searches
scole fc,50,5,2.35,,0,navigational,https://www.juniorgrassrootshub.com/clubs/scole,organic related_searches knowledge_graph google_reviews third_party_reviews images
sedlescombe rangers,50,5,2.35,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/sedlescombe-rangers,organic people_also_ask related_searches knowledge_graph google_reviews third_party_reviews images
shawside fc,50,7,2.35,,0,navigational,https://www.juniorgrassrootshub.com/clubs/shawside-juniors-football-club,knowledge_graph google_reviews organic people_also_ask related_searches
surrey nomads football,50,5,2.35,,0.019999999552965164,informational,https://www.juniorgrassrootshub.com/clubs/surrey-nomads,organic related_searches images
tamworth junior football league fixtures,50,6,2.35,,0,informational,https://www.juniorgrassrootshub.com/leagues/tamworth-junior-football-league,organic ai_overview related_searches
watford youth fc,50,5,2.35,1.6600000858306885,0.07999999821186066,informational,https://www.juniorgrassrootshub.com/academies/watford-youth-academy,organic related_searches images
westbury youth tournament,50,5,2.35,,0,informational,https://www.juniorgrassrootshub.com/tournaments/westbury-youth-fc-tournament-june-28-2026,organic related_searches
blackburn eagles tournament,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/tournaments/blackburn-eagles-tournament-2026-boys-30-31-may-2026,organic people_also_ask related_searches
creative sports coaching,50,7,1.69,,0.009999999776482582,commercial,https://www.juniorgrassrootshub.com/coaches/creative-sports-coaching,organic people_also_ask images
eldon celtic football tournament,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/tournaments/eldon-celtic-jfc-2026-06-13,organic video related_searches
eldon celtic tournament,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/tournaments/eldon-celtic-jfc-2026-06-13,organic related_searches images
escalate elite fc,50,6,1.69,,0.029999999329447746,commercial,https://www.juniorgrassrootshub.com/clubs/escalate-elite-fc,organic related_searches images
hughenden valley football club,50,7,1.69,,0,navigational,https://www.juniorgrassrootshub.com/clubs/hughenden-valley-fc,organic video related_searches images
inter cheadle,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/inter-cheadle-fc,organic related_searches images
lisdrum fc,50,8,1.69,,0,navigational,https://www.juniorgrassrootshub.com/clubs/lisdrum,organic ai_overview images
lytchett matravers football club,50,6,1.69,,0,navigational,https://www.juniorgrassrootshub.com/tournaments/lytchett-matravers-fc-tournament-2026-2026-06-05,organic related_searches images
manchester south end fc,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/manchester-south-end-fc,organic related_searches images
norfolk combined youth league table,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/leagues/norfolk-combined-youth-football-league,organic related_searches
north staffs junior youth league u16,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/leagues/north-staffs-junior-youth-league,organic related_searches
oldbury park tigers,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/oldbury-park-tigers,organic related_searches google_reviews knowledge_graph images
optimum sports academy,50,6,1.69,,0,navigational,https://www.juniorgrassrootshub.com/clubs/optimum-sports-academy,organic related_searches knowledge_graph google_reviews images
pentwynmawr afc,50,6,1.69,,0,navigational,https://www.juniorgrassrootshub.com/clubs/pentwynmawr-athletic-afc,organic images related_searches google_reviews knowledge_graph
playing for the future academy,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/coaches/playing-for-the-future-academy,organic people_also_ask related_searches images
rother football league,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/leagues/rother-youth-football-league,organic related_searches
ryde saints f.c isle of wight,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/ryde-saints,organic ai_overview related_searches
s91ua,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/tournaments/one-tournament-nationals-north-heat-2026-2026-05-16,organic ai_overview related_searches knowledge_graph images
santley united fc,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/santley-united,organic images related_searches
sedlescombe fc,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/tournaments/sedlescombe-rangers-fc-tournament-2026-2026-07-11,organic related_searches knowledge_graph google_reviews third_party_reviews
south london kings,50,7,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/south-london-kings,organic people_also_ask related_searches knowledge_graph google_reviews images
sporting club vista,50,6,1.69,,0,navigational,https://www.juniorgrassrootshub.com/clubs/sporting-club-vista,organic images related_searches knowledge_graph google_reviews
st bees fc,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/clubs/st-bees,organic related_searches knowledge_graph google_reviews images
stourbridge junior league,50,6,1.69,,0,informational,https://www.juniorgrassrootshub.com/leagues/stourbridge-and-district-junior-league,organic related_searches images
elites fa borehamwood,50,7,1.28,,0,navigational,https://www.juniorgrassrootshub.com/clubs/elites-fa-borehamwood-fc,organic related_searches knowledge_graph google_reviews third_party_reviews images
elmswell youth fc,50,7,1.28,,0.009999999776482582,informational,https://www.juniorgrassrootshub.com/clubs/elmswell-community-f-c,organic related_searches knowledge_graph google_reviews images
elmswell youth football club,50,7,1.28,,0.009999999776482582,navigational,https://www.juniorgrassrootshub.com/clubs/elmswell-community-f-c,organic related_searches knowledge_graph google_reviews images
fc 41,50,7,1.28,,0,informational,https://www.juniorgrassrootshub.com/clubs/fc-41-youth,organic related_searches images
footy fits,50,7,1.28,,0.019999999552965164,transactional,https://www.juniorgrassrootshub.com/partners/grassroots-to-glory,organic related_searches
